"Price","PostedBy","UnCon","RERA","NoR","ToP","Size","RtM","RoN","Longitude","Latitude","NoS","NoP"
"860","Dealer",1,1,2,"BHK","1091.093631",0,1,18.966114,73.148278,3,1
"1500","Owner",0,0,3,"BHK","1647.627417",1,1,15.490566,73.81569,2,2
"230","Owner",1,0,1,"BHK","700.152207",0,1,21.2218,72.7954,0,1
"530","Dealer",0,1,1,"BHK","710.9322602",1,1,19.245347,73.124577,2,1
"450","Owner",0,0,2,"BHK","1388.888889",1,1,30.593562,76.417319,1,1
"120","Owner",0,0,1,"BHK","400",1,1,28.9196,76.8972,1,0
"860","Owner",0,1,3,"BHK","1479.951816",1,1,12.990758,77.656104,3,2
"1100","Dealer",0,1,2,"BHK","1171.833387",1,1,18.5481,73.8995,1,1
"262","Owner",0,0,2,"BHK","983.4834835",1,1,21.23994,72.85652,2,1
"1000","Dealer",0,0,3,"BHK","1849.796522",1,1,30.6665,76.8625,1,3
"210","Owner",0,0,2,"BHK","575.0273823",1,1,21.106063,79.006441,4,1
"330","Owner",0,0,2,"BHK","1000",1,1,21.1,81.03,0,1
"600","Owner",0,0,3,"BHK","1740.139211",1,1,26.832353,75.841749,3,3
"2400","Dealer",0,0,3,"BHK","1200",1,1,19.1759,72.9522,2,2
"280","Owner",0,1,3,"BHK","1016.702977",1,1,21,79,1,2
"1200","Dealer",0,0,3,"BHK","1600",1,1,18.496129,73.892902,2,3
"480","Owner",0,0,2,"BHK","1200",1,1,25.124509,82.916257,0,2
"1800","Dealer",0,1,3,"BHK","1476.01476",1,1,19.239813,72.962722,2,2
"200","Dealer",1,0,2,"BHK","1000",0,1,17.7,83.2167,1,1
"675","Builder",0,0,3,"BHK","1875",1,0,21.250659,81.659113,4,2
"480","Dealer",0,0,3,"BHK","1725.377426",1,1,28.629811,77.434197,1,2
"3600","Dealer",1,1,2,"BHK","1277.003299",0,1,18.978006,72.806154,4,2
"1000","Dealer",0,1,4,"BHK","2438.429651",1,1,30.662283,76.822397,1,3
"740","Dealer",0,0,2,"BHK","1050.092238",1,1,18.52361,73.84778,3,1
"193","Dealer",0,0,1,"BHK","597.1534653",1,1,28.579004,77.431173,0,0
"880","Dealer",0,0,3,"BHK","1550.114497",1,1,28.576117,77.382136,1,3
"329","Dealer",0,0,3,"BHK","1448.06338",1,1,26.955346,75.734793,0,2
"480","Dealer",0,0,2,"BHK","1308.258381",1,1,12.9077,77.6755,2,1
"460","Owner",0,0,3,"BHK","1600",1,1,28.63601,77.433724,0,3
"1000","Dealer",1,1,3,"BHK","1572.821642",0,1,13.0519,77.5416,5,2
"840","Dealer",0,0,2,"BHK","974.9303621",1,1,19.038205,73.06612,3,1
"780","Owner",0,0,3,"BHK","1630.094044",1,1,12.875343,74.85017,3,2
"215","Builder",0,1,2,"BHK","515.58753",1,0,24.450053,84.820767,1,1
"228","Dealer",0,0,3,"BHK","1154.43038",1,1,26.675324,88.36301,2,3
"620","Owner",0,1,2,"BHK","1234.076433",1,1,12.9958935,77.761394,1,2
"435","Dealer",0,0,3,"BHK","1673.076923",1,1,20.448627,85.897743,2,3
"3800","Dealer",0,0,3,"BHK","1499.960527",1,1,19.124896,72.893503,4,3
"6000","Dealer",0,0,3,"BHK","1950.014625",1,1,19.0167,72.8167,9,2
"499","Builder",0,0,2,"BHK","1191.215087",1,0,9.952439,76.3632965,1,2
"740","Owner",0,0,3,"BHK","1538.141758",1,1,13.11389,77.59833,3,3
"1300","Dealer",1,1,2,"BHK","949.9451955",0,1,24.69028,78.41889,1,1
"1100","Builder",1,1,1,"BHK","416.4300587",0,0,19.1955,72.8728,1,1
"560","Owner",1,0,2,"BHK","765.0273224",0,1,15.40194,74.04333,2,1
"730","Owner",0,0,3,"BHK","1538.137379",1,1,13.11389,77.59833,1,3
"950","Owner",0,0,3,"BHK","1580.172987",1,1,12.9958935,77.761394,3,2
"1200","Dealer",0,0,2,"BHK","1000",1,1,19.01891,73.039292,2,2
"320","Owner",1,0,2,"BHK","1000",0,1,28.59726,77.364764,0,2
"364","Dealer",1,0,3,"BHK","1193.051459",0,1,23.267939,85.310121,0,2
"607","Dealer",0,1,3,"BHK","1319.565217",1,1,12.957468,77.516563,2,3
"590","Dealer",1,1,2,"BHK","1094.010755",0,1,18.097689,74.735239,3,2
"420","Owner",0,0,2,"BHK","950.0113097",1,1,17.45,78.5,1,2
"350","Dealer",0,0,4,"BHK","1600.365798",1,1,26.8626,75.7633,1,3
"485","Owner",0,0,3,"BHK","1134.768367",1,1,22.101107,88.374433,2,2
"1600","Dealer",1,1,2,"BHK","957.9691055",0,1,19.05871,72.89969,3,2
"320","Owner",0,1,2,"BHK","900.140647",1,1,21.4,78.7333,0,2
"121","Owner",1,0,2,"BHK","650.1880709",0,1,22.471606,70.061222,0,2
"710","Dealer",0,0,2,"BHK","980.1214798",1,1,35,136,2,1
"490","Dealer",1,1,2,"BHK","638.1870279",0,0,24.69028,78.41889,0,1
"1500","Dealer",0,0,2,"BHK","987.3617694",1,1,19.255098,72.9815265,2,2
"650","Owner",0,0,2,"BHK","950.0146156",1,1,28.535783,77.400502,3,2
"3200","Dealer",0,1,3,"BHK","2376.708259",1,1,12.925,77.595,4,3
"230","Owner",0,0,2,"BHK","1059.907834",1,1,26.8626,75.7633,0,1
"450","Owner",0,0,2,"BHK","1500",1,1,12.96991,77.59796,1,1
"290","Owner",0,0,2,"BHK","735.1077313",1,1,20.020552,75.077633,0,1
"420","Dealer",1,0,2,"BHK","769.6536559",0,1,18.651598,73.735448,0,2
"930","Owner",0,0,2,"BHK","1165.121523",1,1,12.912302,77.633658,2,1
"1800","Dealer",0,0,2,"BHK","900",1,1,18.450038,73.884353,3,2
"530","Dealer",0,0,2,"BHK","1085.176085",1,1,18.475864,73.890009,1,1
"575","Dealer",0,0,3,"BHK","1425.030979",1,1,13.012767,77.756579,3,3
"530","Owner",0,0,3,"BHK","1100.041511",1,1,28.684262,77.357147,2,2
"280","Dealer",0,0,2,"BHK","1070.336391",1,1,22.261354,73.215533,0,1
"370","Dealer",1,1,2,"BHK","852.5345622",0,0,26.8626,75.7633,3,2
"760","Dealer",0,0,3,"BHK","1430.184419",1,1,22.623598,88.441186,1,3
"530","Dealer",1,1,2,"BHK","1095.041322",0,1,30.684523,76.691728,2,1
"1300","Dealer",0,0,2,"BHK","996.7032125",1,1,19.221571,73.042474,2,1
"203","Dealer",1,0,2,"BHK","685.8108108",0,1,22.747639,88.600902,1,2
"1300","Dealer",0,1,4,"BHK","3300.330033",1,0,30.696627,76.693764,4,3
"384","Dealer",1,0,2,"BHK","800",0,1,22.54111,88.33778,0,2
"699","Dealer",0,1,3,"BHK","1338.05513",1,1,12.90015,80.22791,3,3
"900","Dealer",0,0,2,"BHK","1349.932503",1,1,18.5101,73.8141,3,2
"450","Dealer",0,0,3,"BHK","1390.176089",1,1,26.8626,75.7633,1,2
"1800","Dealer",0,0,3,"BHK","1318.101933",1,1,19.038205,73.06612,3,3
"768","Dealer",1,1,3,"BHK","1745.454545",0,1,20.257483,85.780142,3,2
"949","Owner",0,0,3,"BHK","1598.719677",1,1,9.957759,76.308456,2,3
"1500","Owner",0,0,3,"BHK","1775.988634",1,1,23.235367,72.657564,2,2
"90","Owner",0,0,1,"BHK","625",1,1,21.722095,72.753031,1,0
"320","Dealer",0,0,3,"BHK","1300.284437",1,1,26.8626,75.7633,2,2
"400","Owner",0,0,2,"BHK","834.028357",1,1,18.5823,73.983,1,1
"3600","Dealer",0,0,4,"BHK","2272.440348",1,1,19.1615,72.8731,6,4
"900","Dealer",0,0,4,"BHK","2600.404507",1,1,28.41667,77.3,1,3
"510","Dealer",0,1,2,"BHK","939.918909",1,1,13.11389,77.59833,2,1
"215","Dealer",0,0,2,"BHK","550.012791",1,1,10.0207,76.2741,0,1
"145","Dealer",1,0,2,"BHK","727.1815446",0,1,22.747639,88.600902,0,2
"12000","Dealer",0,0,4,"BHK","3200",1,1,19.05444,72.84056,10,3
"750","Dealer",0,0,2,"BHK","970.1202949",1,1,19.148338,72.995687,1,2
"850","Owner",0,0,3,"BHK","1571.16451",1,1,12.857176,77.592324,1,2
"410","Owner",0,0,2,"BHK","914.9743361",1,1,22.719393,75.891886,2,1
"650","Owner",0,0,3,"BHK","1337.173421",1,1,12.85826,80.184195,2,2
"252","Dealer",0,1,2,"BHK","592.1052632",1,1,28.406388,77.342588,0,1
"1500","Dealer",0,0,3,"BHK","2349.992167",1,1,22.528445,88.387512,2,3
"465","Dealer",0,1,3,"BHK","1409.945421",1,1,30.696627,76.693764,2,3
"329","Dealer",0,0,2,"BHK","1000",1,1,26.8626,75.7633,1,2
"2700","Dealer",0,0,5,"BHK","3375",1,0,28.415742,77.028867,3,4
"1500","Dealer",1,1,2,"BHK","860.0424288",0,1,19.1759,72.9522,2,2
"420","Dealer",0,1,1,"BHK","700",1,1,24.69028,78.41889,1,1
"636","Dealer",0,1,2,"BHK","1099.96541",1,1,12.90015,80.22791,2,2
"1400","Dealer",0,0,2,"BHK","1752.190238",1,1,12.928575,77.585721,1,2
"950","Dealer",0,0,1,"BHK","780.0312012",1,1,19.05871,72.89969,2,1
"1200","Owner",0,0,3,"BHK","1925.236644",1,1,12.989437,77.717806,1,3
"890","Owner",0,0,3,"BHK","1798.3431",1,1,30.750026,76.802934,2,2
"370","Dealer",1,0,2,"BHK","1065.054692",0,1,17.45,78.5,2,2
"884","Dealer",1,1,2,"BHK","1107.769424",0,0,12.808137,77.58308,1,2
"332","Dealer",0,1,1,"BHK","650.0881144",1,1,18.452663,73.93104,1,0
"1100","Dealer",0,0,3,"BHK","1620.029455",1,1,18.097689,74.735239,3,3
"1900","Dealer",0,0,2,"BHK","867.1839343",1,1,18.914541,72.818211,2,1
"2400","Dealer",1,1,3,"BHK","1030.972121",0,0,24.69028,78.41889,3,2
"520","Owner",0,0,3,"BHK","1800.554017",1,1,26.606357,80.114695,2,2
"3500","Dealer",0,0,4,"BHK","3279.917534",1,1,12.9407,77.7466,4,3
"730","Dealer",0,1,3,"BHK","1320.072333",1,1,18.539812,73.737678,2,2
"310","Dealer",0,0,1,"BHK","690.1157614",1,1,18.52361,73.84778,1,0
"149","Owner",0,0,1,"BHK","498.3277592",1,1,21.538081,74.468843,1,1
"275","Owner",0,0,2,"BHK","900.1636661",1,1,26.173068,73.26135,0,1
"500","Owner",0,0,1,"BHK","565.0355972",1,1,18.556218,73.811303,4,1
"1200","Dealer",0,1,2,"BHK","768.7379885",1,1,19.222101,72.988231,3,1
"680","Dealer",0,0,3,"BHK","1899.972059",1,1,28.506454,77.409568,1,3
"195","Dealer",0,0,2,"BHK","930.3435115",1,1,28.56158,77.374755,1,1
"247","Dealer",0,1,2,"BHK","810.1016727",1,1,19.708959,72.784433,3,2
"1800","Dealer",0,0,2,"BHK","650.0072223",1,1,19.1758,72.8643,3,1
"650","Dealer",1,0,2,"BHK","1285.092922",0,1,30.73528,76.79111,2,1
"402","Builder",0,0,3,"BHK","1256.25",1,0,12.989437,77.717806,1,2
"670","Owner",0,0,3,"BHK","1380.020597",1,1,17.7,83.25,2,3
"1800","Owner",0,0,5,"BHK","4000",1,1,10.782597,79.842124,2,5
"1200","Dealer",1,1,2,"BHK","513.3909472",0,0,24.69028,78.41889,1,1
"200","Owner",0,0,2,"BHK","9900.990099",1,1,29.005329,77.755632,0,1
"270","Owner",0,0,2,"BHK","750",1,1,18.48333,74.13333,1,1
"1500","Dealer",0,0,2,"BHK","720.3918932",1,1,18.247815,73.144969,4,1
"1000","Dealer",0,0,2,"BHK","1028.066207",1,1,19.038205,73.06612,2,2
"960","Dealer",0,1,3,"BHK","1500",1,1,18.558319,73.77588,2,3
"1000","Dealer",0,0,2,"BHK","809.5854922",1,1,28.3967,77.32331,1,2
"1100","Dealer",0,0,2,"BHK","813.0682238",1,1,18.96667,72.83333,1,2
"420","Owner",0,1,2,"BHK","1050",1,1,28.629811,77.434197,1,1
"380","Owner",0,0,2,"BHK","670.0758244",1,1,22.605438,88.422084,1,1
"250","Owner",0,0,2,"BHK","1221.299463",1,1,21.262,73.0477,0,1
"1100","Dealer",1,0,3,"BHK","1563.610519",0,1,12.896796,77.5724,1,3
"850","Dealer",1,1,2,"BHK","564.9717514",0,1,24.69028,78.41889,4,1
"230","Dealer",0,1,1,"BHK","674.8826291",1,1,24.6902,78.416,3,1
"722","Dealer",0,1,3,"BHK","1553.022155",1,1,28.494868,77.410298,1,3
"700","Owner",0,0,3,"BHK","1420.166362",1,1,10.017,76.344,2,3
"250","Dealer",1,1,3,"BHK","645.1612903",0,1,28.431903,77.364821,1,3
"410","Builder",1,1,3,"BHK","1281.650516",0,0,21.033401,79.491924,0,3
"560","Dealer",0,1,2,"BHK","1079.830312",1,1,28.560719,77.386208,1,1
"2200","Dealer",1,1,3,"BHK","1677.468547",0,1,18.914541,72.818211,5,2
"2000","Dealer",0,1,2,"BHK","959.0486238",1,1,24.69028,78.41889,3,2
"669","Builder",1,1,3,"BHK","1754.98426",0,0,30.696627,76.693764,1,2
"941","Owner",1,0,3,"BHK","1254.833978",0,1,13.219742,76.698537,2,3
"400","Dealer",0,0,1,"BHK","630.0204757",1,1,18.96,72.82,0,1
"850","Owner",0,0,3,"BHK","1890.148988",1,1,13.33222,74.74611,1,2
"263","Dealer",1,1,3,"BHK","745.0424929",0,1,28.365512,77.346306,1,3
"860","Dealer",0,0,3,"BHK","1400.195376",1,1,35,136,1,3
"1900","Dealer",0,0,2,"BHK","1013.333333",1,1,19.1849,72.8347,2,2
"750","Owner",0,0,2,"BHK","1300.052002",1,1,12.96991,77.59796,2,1
"900","Dealer",1,0,2,"BHK","990.0990099",0,1,19.038205,73.06612,1,2
"200","Owner",0,0,2,"BHK","650.1950585",1,1,17.51667,76.2,0,1
"420","Dealer",0,0,3,"BHK","1500",1,1,25.879721,86.587391,1,2
"270","Owner",0,0,2,"BHK","950.0351865",1,1,17.457608,78.556776,0,1
"350","Owner",1,1,2,"BHK","770.0770077",0,1,28.66667,77.41667,3,2
"640","Dealer",0,1,3,"BHK","1410.002203",1,1,13.055985,77.622157,2,3
"395","Owner",0,1,3,"BHK","1430.123099",1,1,28.44414,77.465898,0,2
"245","Dealer",0,1,2,"BHK","591.930418",1,1,28.406388,77.342588,0,1
"550","Owner",0,0,2,"BHK","1010.10101",1,1,22.800527,86.25166,6,2
"600","Dealer",0,1,3,"BHK","1827.040195",1,1,30.662283,76.822397,1,3
"1700","Dealer",1,1,2,"BHK","766.2144499",0,0,19.255098,72.9815265,4,2
"350","Owner",0,0,2,"BHK","750.1071582",1,1,21,77,0,2
"2800","Dealer",0,0,4,"BHK","3632.589517",1,1,13.036179,77.679598,3,4
"13000","Dealer",0,0,3,"BHK","2550.019616",1,1,18.9667,72.8167,10,3
"720","Dealer",1,0,3,"BHK","2000",0,1,26.90595,83.977219,2,3
"625","Owner",0,0,3,"BHK","1300.187227",1,1,25.30694,83.00611,2,3
"1600","Dealer",0,0,2,"BHK","1065.104513",1,1,24.69028,78.41889,2,2
"140","Owner",1,0,1,"BHK","680.2721088",0,1,19.7833,72.7833,0,1
"840","Dealer",1,1,2,"BHK","572.8314239",0,0,24.69028,78.41889,2,1
"400","Owner",0,0,2,"BHK","1600",1,1,24.570984,80.837872,0,1
"660","Dealer",0,0,2,"BHK","1150.828248",1,1,18.647126,73.763802,1,2
"750","Owner",0,0,3,"BHK","1325.088339",1,1,28.576117,77.382136,1,2
"310","Dealer",0,0,2,"BHK","1270.491803",1,1,28.629811,77.434197,1,2
"480","Dealer",0,0,2,"BHK","1120.186698",1,1,13.013312,77.662077,5,2
"340","Dealer",0,0,2,"BHK","1338.055884",1,1,30.752321,76.772816,0,1
"980","Owner",0,0,2,"BHK","1450.133175",1,1,22.5,88.35,1,1
"620","Dealer",0,0,2,"BHK","1044.1226",1,1,30.73528,76.79111,2,1
"550","Owner",0,0,2,"BHK","1111.111111",1,1,17.546483,78.480303,1,2
"500","Owner",0,0,2,"BHK","858.0744809",1,1,27.363912,80.21365,2,2
"2100","Dealer",0,0,3,"BHK","2113.52657",1,1,28.415573,77.111387,3,3
"6700","Dealer",1,1,4,"BHK","1429.272351",0,0,19.0167,72.8167,7,3
"913","Dealer",1,1,2,"BHK","1004.179498",0,1,19.26941,72.966637,2,1
"840","Dealer",0,0,3,"BHK","1460.10777",1,1,22.54111,88.33778,1,3
"580","Owner",0,1,2,"BHK","1120.1236",1,1,13.11389,77.59833,2,2
"2400","Dealer",0,0,2,"BHK","802.2999265",1,1,19.1347,72.8553,3,1
"690","Dealer",1,1,1,"BHK","619.000628",0,1,19.18,72.96333,2,1
"1200","Dealer",0,1,3,"BHK","1449.625513",1,1,28.743724,76.811315,3,3
"310","Dealer",0,0,1,"BHK","548.0905233",1,1,12.925027,80.235348,0,1
"980","Dealer",1,0,2,"BHK","1019.028803",0,1,24.69028,78.41889,1,1
"2300","Dealer",0,0,2,"BHK","628.1578588",1,1,19.139348,72.820458,6,1
"280","Dealer",0,1,2,"BHK","592.0913512",1,1,28.406388,77.342588,1,1
"453","Dealer",0,0,2,"BHK","1104.878049",1,1,22.403867,88.470006,0,1
"1600","Dealer",0,0,2,"BHK","915.0177285",1,1,19.1615,72.8731,5,2
"220","Dealer",1,1,1,"RK","440",0,1,24.69028,78.41889,1,1
"380","Dealer",0,0,2,"BHK","1224.621334",1,1,12.973237,77.646859,1,2
"440","Dealer",0,1,2,"BHK","1050.119332",1,1,19.076057,73.097319,1,1
"830","Dealer",0,0,2,"BHK","500",1,1,19.042483,73.066371,3,1
"1100","Dealer",0,0,2,"BHK","1022.114849",1,1,19.256471,72.868815,2,1
"150","Owner",0,0,1,"BHK","625",1,1,21.193352,72.851857,0,1
"256","Dealer",0,1,2,"BHK","1030.181087",1,1,26.900926,75.775927,0,2
"690","Dealer",0,1,3,"BHK","1595.006935",1,1,28.506454,77.409568,3,2
"210","Dealer",0,0,1,"BHK","745.2093683",1,1,24.69028,78.41889,0,1
"533","Dealer",0,1,1,"BHK","710.6666667",1,1,24.69028,78.41889,2,1
"450","Owner",0,0,2,"BHK","1200",1,1,16.51667,80.61667,0,2
"1600","Dealer",0,1,2,"BHK","1192.072716",1,1,18.142137,74.572831,2,1
"181","Dealer",0,0,2,"BHK","1110.429448",1,1,23.55,87.32,0,1
"1100","Dealer",1,1,4,"BHK","2209.72278",0,1,30.756258,76.655851,2,4
"1000","Owner",0,0,3,"BHK","1040.041602",1,1,13.0961,80.235,3,2
"950","Dealer",0,0,2,"BHK","925.0243427",1,1,19.239813,72.962722,1,1
"700","Owner",0,0,3,"BHK","1382.033564",1,1,21,77,2,2
"488","Dealer",0,0,2,"BHK","1273.154187",1,1,28.431862,77.351104,1,1
"630","Dealer",1,1,2,"BHK","884.9557522",0,1,18.5993,73.7625,4,1
"2300","Dealer",0,1,2,"BHK","1301.714868",1,1,12.91668,77.59196,2,1
"920","Dealer",0,0,3,"BHK","1595.006935",1,1,28.63676,77.36315,1,3
"453","Dealer",1,0,2,"BHK","1209.612817",0,1,21.151992,72.81002,3,2
"580","Dealer",0,1,3,"BHK","1550.387597",1,1,28.576117,77.382136,1,2
"310","Owner",0,0,2,"BHK","750.0604887",1,1,25.025959,75.873414,0,2
"970","Dealer",0,0,3,"BHK","1761.0748",1,1,13.09,80.27,4,2
"387","Dealer",0,1,2,"BHK","877.1532185",1,1,18.669919,73.853723,1,2
"2400","Dealer",0,1,3,"BHK","1935.483871",1,1,18.558319,73.77588,9,2
"5000","Dealer",0,0,3,"BHK","2685.861624",1,1,28.440728,77.114195,6,3
"610","Dealer",0,0,1,"BHK","650.0426257",1,1,19.037971,73.070481,2,1
"250","Owner",0,0,1,"BHK","650.026001",1,1,12.86,77.786,2,1
"810","Owner",0,0,2,"BHK","1254.064097",1,1,12.96991,77.59796,1,1
"7800","Dealer",0,1,4,"BHK","2224.059764",1,1,19.1615,72.8731,8,3
"3000","Dealer",0,0,3,"BHK","1585.037248",1,1,19.162174,73.000997,4,2
"430","Dealer",0,0,3,"BHK","1709.741551",1,1,28.368269,77.37273,0,2
"22500","Dealer",0,0,4,"BHK","3000",1,1,18.96,72.82,10,4
"520","Dealer",0,0,3,"BHK","1136.115359",1,1,20.322009,85.836605,1,2
"410","Owner",0,0,2,"BHK","1200.234192",1,1,9.506689,77.637778,1,1
"550","Dealer",0,0,1,"BHK","693.0443548",1,1,18.966114,73.148278,1,0
"345","Dealer",0,1,3,"BHK","745.1403888",1,1,28.431862,77.351104,0,3
"5300","Dealer",0,0,3,"BHK","2500",1,1,19.05871,72.89969,5,2
"752","Dealer",0,1,3,"BHK","1853.129621",1,1,30.6665,76.8625,4,3
"425","Owner",0,0,2,"BHK","1000",1,1,22.54111,88.33778,0,2
"450","Dealer",0,1,1,"BHK","650.0072223",1,1,18.964489,73.019574,2,1
"4200","Dealer",0,0,3,"BHK","1700.060716",1,1,19.05871,72.89969,6,2
"850","Dealer",0,0,2,"BHK","1342.175904",1,1,12.840956,77.659441,1,1
"450","Owner",0,0,2,"BHK","871.0801394",1,1,10.549149,76.232785,1,1
"2500","Dealer",1,1,3,"BHK","2314.814815",0,1,18.558319,73.77588,4,3
"540","Owner",0,0,2,"BHK","1065.088757",1,1,12.963292,77.755187,1,1
"520","Dealer",0,1,2,"BHK","1082.206035",1,1,28.577673,77.389781,3,1
"2200","Dealer",0,0,3,"BHK","2710.0271",1,1,12.9958935,77.761394,5,2
"423","Dealer",0,1,3,"BHK","1500",1,1,28.698133,77.335746,0,3
"1000","Owner",1,1,3,"BHK","1821.825469",0,1,28.536585,77.383669,2,3
"657","Dealer",0,0,3,"BHK","1775.675676",1,1,26.733669,88.41908,2,2
"420","Dealer",0,0,1,"BHK","675.024108",1,1,24.69028,78.41889,0,1
"305","Owner",0,0,3,"BHK","1500.245942",1,1,20.809158,79.278263,2,2
"2800","Dealer",0,0,2,"BHK","1259.559154",1,1,19.049513,72.919204,6,1
"350","Owner",0,0,2,"BHK","750.1071582",1,1,12.889365,77.477666,2,1
"7500","Dealer",0,0,3,"BHK","1500",1,1,18.9147285,72.8202265,8,2
"156","Dealer",0,1,1,"BHK","747.1264368",1,1,28.211607,76.787033,4,0
"450","Dealer",0,0,3,"BHK","1365.291262",1,1,27.18,78.02,3,3
"1000","Dealer",0,1,2,"BHK","695.2652437",1,1,24.69028,78.41889,1,1
"610","Dealer",0,1,2,"BHK","1040.068201",1,1,19.076057,73.097319,3,1
"630","Dealer",0,0,3,"BHK","1245.059289",1,1,22.54111,88.33778,2,2
"640","Dealer",0,1,2,"BHK","1286.173633",1,1,28.587711,77.403123,1,2
"550","Owner",0,0,3,"BHK","1250",1,1,13.0522,80.0615,1,2
"950","Dealer",0,1,3,"BHK","1695.217702",1,1,28.5035,77.426447,2,2
"380","Owner",0,0,2,"BHK","1000",1,1,26.215,78.19306,1,1
"1600","Dealer",0,0,3,"BHK","1794.124243",1,1,28.5688,77.3425,2,2
"620","Dealer",0,1,1,"BHK","627.0226537",1,1,26.86056,80.91583,2,0
"3600","Dealer",1,1,3,"BHK","1520.462896",0,1,18.58584,73.471734,6,3
"500","Owner",0,0,3,"BHK","1800.504141",1,1,28.686091,77.334644,2,2
"380","Owner",0,0,3,"BHK","1260.364842",1,1,17.524875,73.520142,2,2
"1800","Dealer",0,0,3,"BHK","1350.033751",1,1,18.52361,73.84778,3,3
"220","Owner",0,1,1,"BHK","408.0118694",1,1,28.494868,77.410298,1,1
"550","Owner",0,0,2,"BHK","1063.007344",1,1,26.16667,91.76667,1,1
"260","Owner",0,0,2,"BHK","650",1,1,28.66667,77.41667,2,2
"1200","Dealer",0,0,2,"BHK","1468.069489",1,1,13.073793,77.794824,2,1
"181","Dealer",1,0,2,"BHK","823.8507055",0,1,22.7,88.45,0,2
"351","Builder",1,1,2,"BHK","565.5816951",0,0,18.96667,72.83333,0,1
"355","Dealer",1,0,2,"BHK","1304.667402",0,1,23.182972,72.611485,3,1
"190","Owner",0,0,3,"BHK","1506.740682",1,1,20.27801,72.84171,0,3
"1700","Dealer",0,0,3,"BHK","1340.588282",1,1,28.456809,77.099182,3,3
"460","Owner",0,0,2,"BHK","883.0869649",1,1,12.879728,77.650297,0,1
"440","Dealer",0,1,1,"BHK","440",1,0,18.966114,73.148278,1,1
"700","Owner",0,0,2,"BHK","1204.819277",1,1,12.9958935,77.761394,1,1
"1100","Dealer",0,1,3,"BHK","1320.052802",1,1,18.61862,73.80373,4,2
"470","Dealer",0,1,2,"BHK","1285.206453",1,1,30.662283,76.822397,2,2
"350","Owner",1,0,2,"BHK","1200.274348",0,1,26.850391,75.814198,1,1
"2800","Dealer",0,0,3,"BHK","2800",1,1,22.221142,88.281267,6,3
"1300","Dealer",0,1,2,"BHK","1231.060606",1,1,28.3967,77.32331,4,2
"442","Dealer",1,1,2,"BHK","960.8695652",0,1,12.957468,77.516563,0,2
"270","Builder",1,1,2,"BHK","900",0,0,19.13057,72.833721,4,2
"620","Dealer",0,0,3,"BHK","1910.04313",1,1,30.662283,76.822397,1,3
"180","Owner",0,0,1,"BHK","483.0917874",1,1,18.4543,73.1147,1,0
"465","Dealer",0,0,2,"BHK","1050.135501",1,1,17.321891,76.848617,1,1
"1700","Dealer",0,1,2,"BHK","880.0082824",1,1,19.18,72.96333,3,1
"600","Owner",0,0,3,"BHK","1150.086256",1,1,28.6711,77.3683,2,3
"700","Dealer",0,0,3,"BHK","1475.237092",1,1,12.91,77.64,3,2
"1100","Dealer",1,1,2,"BHK","1249.574009",0,1,13.04034,77.591347,3,2
"1100","Dealer",0,0,2,"BHK","1200.087279",1,1,19.076466,72.999804,1,1
"630","Dealer",0,0,3,"BHK","1360.103627",1,1,26.117108,91.802088,1,3
"940","Dealer",0,1,3,"BHK","1664.895501",1,1,12.86,77.786,1,2
"550","Owner",0,1,3,"BHK","2250.409165",1,1,30.74,76.65,2,3
"600","Owner",0,0,2,"BHK","1220.008133",1,1,12.9223,77.5532,2,2
"620","Owner",0,0,2,"BHK","1063.100137",1,1,12.833224,80.210726,1,1
"2100","Dealer",1,1,2,"BHK","1320.007543",0,1,19.1145,72.8712,3,1
"1500","Dealer",0,0,3,"BHK","2106.445724",1,1,40.9948233,-85.7661219,2,3
"828","Dealer",0,1,2,"BHK","1216.037597",1,1,12.9958935,77.761394,1,1
"250","Owner",0,0,2,"BHK","920.1324991",1,1,15.446553,74.978049,0,2
"1000","Dealer",0,0,3,"BHK","1350.074254",1,1,30.690115,76.759652,1,3
"145","Owner",1,1,2,"BHK","558.121632",0,1,26.2072,73.066,1,2
"385","Owner",0,0,3,"BHK","1559.967585",1,1,26.928785,75.828002,1,3
"550","Owner",0,0,2,"BHK","774.9753417",1,1,21.01667,75.56667,3,2
"340","Owner",0,0,2,"BHK","875.1608752",1,1,17.68333,75.91667,1,2
"250","Owner",0,0,2,"BHK","850.0510031",1,1,18.15,74.58,3,2
"665","Dealer",0,0,3,"BHK","1957.033549",1,1,27.073397,75.594316,2,3
"550","Dealer",0,0,2,"BHK","1000",1,1,25.606884,85.165328,3,2
"650","Dealer",0,1,2,"BHK","1160.092807",1,1,19.076057,73.097319,4,1
"1000","Dealer",0,1,3,"BHK","1367.61488",1,1,18.966114,73.148278,2,3
"630","Dealer",0,1,2,"BHK","1035.162668",1,1,18.6182,73.7447,2,2
"1900","Dealer",1,0,3,"BHK","1979.166667",0,0,28.559513,77.353622,5,2
"800","Dealer",0,1,2,"BHK","1148.930059",1,1,18.5438,73.9438,3,1
"4500","Dealer",0,0,3,"BHK","2240.143369",1,0,19.014858,72.8662,6,3
"250","Dealer",0,1,2,"BHK","1207.146306",1,1,28.22,76.78,0,2
"750","Owner",0,0,3,"BHK","1050.126015",1,1,23.16164,79.929205,2,2
